curriculum_record_id,country,curriculum_name,curriculum_version,academic_year,education_level,phase,grade,subject,subject_variant,element_code,element_name,learning_outcome_code,learning_outcome_text,learning_objective_code,learning_objective_text,topic_code,topic_name,topic_description,prerequisites,suggested_sequence,assessment_type,source_resource_id,source_document_title,source_page_start,source_page_end,official_source_url,effective_from,effective_until,verification_status,license_category,extraction_confidence,review_notes
CPM-PENDIDIKAN-KHUSUS-ILMU-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Pendidikan Khusus Ilmu,,,,CP-PENDIDIKAN-KHUSUS-ILMU-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 3.1. Pemahaman Konsep Mengidentifikasi bunyi dan sumber bunyi yang berhubungan dengan indra pendengaran; murid mampu mengidentifikasi sumber cahaya, sifat cahaya dan hubungannya dengan indra penglihatan; Murid mampu menerapkan energi listrik manfaatnya dalam kehidupan sehari-hari dan cara penghematannya untuk kelestarian alam; Murid mampu membedakan sumber daya alam dan pemanfaatan sumber daya alam yang dapat diperbaharui dan tidak dapat diperbaharui serta cara melestarikan sumber daya alam bagi kehidupan; Murid mampu menceritakan penyebab perubahan iklim, pemanasan global dan dampaknya bagi kehidupan manusia serta penanggulangannya. 3.2. Keterampilan Proses ● Mengamati Murid menemukan dengan mengoptimalkan panca indra yang masih berfungsi dan menggunakan alat bantu yang sesuai karakteristik dan",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-MUSIK-A,ID,Kurikulum Nasional,2026,2026/2027,SD,A,1-2,Pendidikan Khusus Seni Musik,,,,CP-PENDIDIKAN-KHUSUS-SENI-MUSIK-A,"Pada akhir fase A, murid memiliki kemampuan sebagai berikut. 1.1. Mengalami (Experiencing) Mengenali bunyi bersumber dari musik sederhana. Mengidentifikasi unsur-unsur bunyi melalui lagu bertanda birama dua dan tiga.",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-MUSIK-B,ID,Kurikulum Nasional,2026,2026/2027,SD,B,3-4,Pendidikan Khusus Seni Musik,,,,CP-PENDIDIKAN-KHUSUS-SENI-MUSIK-B,"Pada akhir fase B, murid memiliki kemampuan sebagai berikut. 2.1. Mengalami (Experiencing) Mengidentifikasi bunyi sederhana berdasarkan imitasi akan kepekaan unsur-unsur bunyi, baik intrinsik maupun ekstrinsik melalui lagu birama empat dan irama musik ritmis. 2.2. Mengekspresikan (Expressing) Membuat bunyi musik sederhana menjadi pola baru dengan menggunakan unsur-unsur bunyi musik baik intrinsik maupun ekstrinsik dengan menggunakan pola irama musik ritmis. 2.3. Merefleksikan (Reflecting) Mengenali diri sendiri, sesama, dan lingkungan yang beragam (berkebinekaan), serta mampu memberi kesan atas praktik bermusik lewat bernyanyi lagu birama empat atau bermain alat/media musik, baik sendiri maupun bersama-sama dengan menggunakan pola irama musik ritmis.",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-MUSIK-C,ID,Kurikulum Nasional,2026,2026/2027,SD,C,5-6,Pendidikan Khusus Seni Musik,,,,CP-PENDIDIKAN-KHUSUS-SENI-MUSIK-C,"Pada akhir fase C, murid memiliki kemampuan sebagai berikut. 3.1. Mengalami (Experiencing) Mengurutkan pola/tata bunyi dan unsur-unsur bunyi baik intrinsik maupun ekstrinsik melalui lagu berirama ritmis dan melodis. 3.2. Mengekspresikan (Expressing) Menata pola/tata bunyi musik sederhana, memiliki kepekaan terhadap unsur bunyi musik dengan pola irama musik ritmis dan melodis. 3.3. Merefleksikan (Reflecting) Mengenali dan menceritakan praktik bermusik lewat bernyanyi lagu berirama ritmis dan melodis atau bermain alat/media musik baik sendiri maupun bersama-sama. 3.4. Berpikir dan Bekerja Artistik (Thinking and Working Artistically) Mengurutkan praktik musik sejak dari persiapan, saat, sampai usai berpraktik musik ritmis dan melodis, serta memilih, memainkan, dan menghasilkan karya-karya musik sederhana yang mengandung nilai-nilai kearifan lokal dan global.",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-MUSIK-D,ID,Kurikulum Nasional,2026,2026/2027,SMP,D,7-9,Pendidikan Khusus Seni Musik,,,,CP-PENDIDIKAN-KHUSUS-SENI-MUSIK-D,"Pada akhir fase D, murid memiliki kemampuan sebagai berikut. 4.1. Mengalami (Experiencing) Mengenali dan menerapkan pengalaman atas bunyi, serta secara aktif berpartisipasi dalam sajian musik ritmis dan melodis dalam lagu wajib dan nusantara maksimal delapan ruas birama. 4.2. Mengekspresikan (Expressing) Menghasilkan gagasan hingga menjadi karya musik yang autentik, berupa sebuah sajian dengan kepekaan akan unsur-unsur bunyi musik, baik intrinsik maupun ekstrinsik berupa, keragaman konteks, baik secara terencana maupun situasional, sesuai dengan kaidah tata bunyi/ musik ritmis dan melodis dalam lagu wajib dan nusantara maksimal delapan atau lebih ruas birama. 4.3. Merefleksikan (Reflecting) Mengenali, menceritakan, dan memadukan beragam praktik bermusik ritmis dan melodis, baik sendiri maupun bersama-sama. Menerapkan hubungannya dengan konteks dan kesenian lain akan kaidah tata bunyi/musik ritmis dan melodis dalam lagu wajib dan nusantara maksimal delapan atau lebih ruas. 4.4. Berpikir dan Bekerja Artistik (Thinking and Working Artistically) Menerapkan berpraktik musik sejak dari persiapan, saat, sampai usai berpraktik musik; dan memadukan konteks bermusik dimulai dari memilih, memainkan, menghasilkan, menganalisis karya-karya musik yang",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-MUSIK-E,ID,Kurikulum Nasional,2026,2026/2027,SMA,E,10,Pendidikan Khusus Seni Musik,,,,CP-PENDIDIKAN-KHUSUS-SENI-MUSIK-E,"Pada akhir fase E, murid memiliki kemampuan sebagai berikut. 5.1. Mengalami (Experiencing) Mengenali serta menerapkan pengalaman atas bunyi/musik, serta secara sadar berpartisipasi dalam sajian musik dan lagu daerah setempat; dan berpartisipasi aktif dalam sajian musik yang berguna bagi perbaikan hidup baik untuk diri sendiri, sesama, lingkungan, maupun alam semesta. 5.2. Mengekspresikan (Expressing) Menghasilkan gagasan dan karya musik yang autentik, berupa sajian musik dan menyanyikan lagu daerah setempat serta keragaman konteks; dan melibatkan diri dalam praktik- praktik selain musik (bentuk seni yang lain) baik secara terencana maupun situasional yang berguna bagi perbaikan hidup diri sendiri, sesama, lingkungan, dan alam semesta 5.3. Merefleksikan (Reflecting) Menceritakan, memadukan dan merefleksi",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-MUSIK-F,ID,Kurikulum Nasional,2026,2026/2027,SMA,F,11-12,Pendidikan Khusus Seni Musik,,,,CP-PENDIDIKAN-KHUSUS-SENI-MUSIK-F,"Pada akhir fase F, murid memiliki kemampuan sebagai berikut. 6.1. Mengalami (Experiencing) Mengenali dan menerapkan pengalaman atas bunyi musik dan berpartisipasi secara sadar",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-RUPA-A,ID,Kurikulum Nasional,2026,2026/2027,SD,A,1-2,Pendidikan Khusus Seni Rupa,,,,CP-PENDIDIKAN-KHUSUS-SENI-RUPA-A,"Pada akhir fase A, murid memiliki kemampuan sebagai berikut. 1.1. Mengalami (Experiencing) Mengidentifikasi, mengenali, mengingat, menggambar dan menerapkan pengalamannya secara visual dengan bentuk-bentuk dasar",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-RUPA-B,ID,Kurikulum Nasional,2026,2026/2027,SD,B,3-4,Pendidikan Khusus Seni Rupa,,,,CP-PENDIDIKAN-KHUSUS-SENI-RUPA-B,"Pada akhir fase B, murid memiliki kemampuan sebagai berikut. 2.1. Mengalami (Experiencing) Mengidentifikasi, mengenali, mengingat, dan menggambar pengalamannya dalam bentuk visual pada media dua dimensi atau tiga dimensi dalam bentuk karya mozaik, cetak tinggi, atau kerajinan ikat celup dengan tema (flora dan fauna); dan mengenali, membedakan serta",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-RUPA-C,ID,Kurikulum Nasional,2026,2026/2027,SD,C,5-6,Pendidikan Khusus Seni Rupa,,,,CP-PENDIDIKAN-KHUSUS-SENI-RUPA-C,"Pada akhir fase C, murid memiliki kemampuan sebagai berikut. 3.1. Mengalami (Experiencing) Mengidentifikasi, mengenali, menggambar dan menerapkan pengalamannya secara visual dalam karya seni rupa dua atau tiga dimensi dengan menerapkan berbagai tema flora, fauna, atau alam benda kedalam karya seni rupa. 3.2. Mengekspresikan (expressing) Mengekspresikan karya seni rupa dengan bimbingan pendidik atau secara mandiri dengan kegiatan menggambar, mengilustrasikan dan",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
CPM-PENDIDIKAN-KHUSUS-SENI-RUPA-D,ID,Kurikulum Nasional,2026,2026/2027,SMP,D,7-9,Pendidikan Khusus Seni Rupa,,,,CP-PENDIDIKAN-KHUSUS-SENI-RUPA-D,"Pada akhir fase D, murid memiliki kemampuan sebagai berikut. 4.1. Mengalami (Experiencing) Mengenali, meniru dan memberitahu pengalamannya secara visual terhadap karya seni rupa dengan tema flora, fauna, alam benda dan manusia pada media dua atau tiga dimensi; dan menerapkan serta memadukan proporsi, gaya dan ruang. 4.2. Mengekspresikan (Expressing) Mengekspresikan karya seni rupa dalam konteks menggambar, mengilustrasikan dan menciptakan gambar ekspresi pribadi atau gambar dengan tema flora, fauna, alam benda serta manusia dengan bimbingan pendidik atau mandiri; menerapkan serta memadukan pengetahuan unsur seni rupa serta prinsip seni",,,,,,,,,CP-000,"Capaian Pembelajaran (master), id 119",,,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,,,extracted_machine,OFFICIAL_PUBLIC_ACCESS,medium,machine-extracted phase-level CP; element tables pending
