learning_outcome_code,education_level,phase,subject,element_name,learning_outcome_text,source_resource_id,official_source_url,verification_status
LO-PENDIDIKAN-KHUSUS-PENDIDIKAN-JASMANI-OLAHRAGA-DAN-KESEHATAN-F-6.2,SMA,F,"Pendidikan Khusus Pendidikan Jasmani, Olahraga, dan Kesehatan",Belajar melalui Gerak,Mengevaluasi strategi gerak yang telah dikuasai dalam situasi gerak baru yang menantang. Murid mengevaluasi fair play dan merefleksikan pengaruh perilaku etis terhadap capaian aktivitas jasmani bagi individu dan kelompok. Merancang dan mengevaluasi strategi pengambilan keputusan dalam kerja tim yang mempertunjukkan keterampilan kepemimpinan dan kolaborasi sesuai dengan kemampuan dan karakteristik Murid. (kondisional).,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-PENDIDIKAN-JASMANI-OLAHRAGA-DAN-KESEHATAN-F-6.3,SMA,F,"Pendidikan Khusus Pendidikan Jasmani, Olahraga, dan Kesehatan",Bergaya Hidup Aktif,"Berpartisipasi dalam aktivitas kebugaran dan mengevaluasi dampak partisipasi yang teratur terhadap kesehatan. Berpartisipasi dalam aktivitas kebugaran di luar ruang dan /atau lingkungan alam, dan mengevaluasi strategi peningkatan pemanfaatannya. Mengevaluasi efektivitas strategi peningkatan aktivitas kebugaran untuk kesehatan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-PENDIDIKAN-JASMANI-OLAHRAGA-DAN-KESEHATAN-F-6.4,SMA,F,"Pendidikan Khusus Pendidikan Jasmani, Olahraga, dan Kesehatan",Memilih Hidup yang Menyehatkan,Menjelaskan gaya hidup aktif dan sehat melalui aktivitas jasmani menggunakan berbagai media; menjelaskan makanan sehat dan bergizi seimbang kepada orang lain sesuai kebutuhan aktivitas jasmaninya.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-D-1.1,SMP,D,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Keselamatan dan Kesehatan Kerja (K3),Menerapkan prosedur keselamatan dan kesehatan di tempat kerja,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-D-1.2,SMP,D,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Peralatan Tangan Perbengkelan,Menerapkan pemilihan peralatan tangan di tempat kerja,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-D-1.3,SMP,D,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Perawatan Mesin,"Mengevaluasi pemeliharaan kompresor udara, sistem pendinginan sepeda motor, perawatan filter udara sepeda motor",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-D-1.4,SMP,D,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Perawatan Kelistrikan kelistrikan sepeda,Mengevaluasi kinerja instrumen pada sistem penerangan dan sinyal motor sesuai standar.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-D-1.5,SMP,D,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Perawatan Rangka,Mengevaluasi fungsi setiap bagian roda sepeda motor dan memeriksa roda sepeda motor,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-E-2.1,SMA,E,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Keselamatan dan Kesehatan Kerja (K3),Mengevaluasi prosedur kebersihan peralatan dan area kerja,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-E-2.2,SMA,E,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Peralatan Tangan Perbengkelan,Menerapkan penggunaan peralatan tangan di tempat kerja secara aman,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-E-2.3,SMA,E,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Perawatan Mesin,"Mengevaluasi perawatan ringan mesin sepeda motor,mengganti oli mesin sepeda motor",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-E-2.4,SMA,E,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Perawatan Kelistrikan,Mengevaluasi pemeriksaan baterai sepeda motor dan komponen instrumen kelistrikan pada sistem penerangan dan sinyal sepeda motor.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-E-2.5,SMA,E,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Perawatan Rangka,"Mengevaluasi pemeriksaan roda sepeda motor, sistem pemeliharaan konstruksi roda sepeda motor dan pemasangannya; serta bodi/pencucian sepeda motor.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-F-3.1,SMA,F,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Keselamatan dan Kesehatan Kerja (K3),Mengevaluasi prosedur keselamatan dan kesehatan kerja (K3).,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-F-3.2,SMA,F,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Peralatan Tangan Perbengkelan,Mengevaluasi pemeliharaan dan perawatan peralatan tangan.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-F-3.3,SMA,F,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Perawatan Mesin,"Mengevaluasi penggantian, perawatan dan pemeriksaan oli gardan, busi, dan karburator sepeda motor; dan CVT.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-F-3.4,SMA,F,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Perawatan Kelistrikan,Mengevaluasi komponen dari instrumen kelistrikan (sistem penerangan dan sinyal) pada sepeda motor.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-PERBENGKELAN-SEPEDA-MOTOR-F-3.5,SMA,F,Pendidikan Khusus Keterampilan Perbengkelan Sepeda Motor,Perawatan Rangka,"Mengevaluasi pemeriksaan dan pemeliharaan pada sistem rem, rantai roda sepeda motor.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-D-1.1,SMP,D,Pendidikan Khusus Keterampilan Seni Membatik,Prosedur Keselamatan dan Kesehatan Kerja (K3),Mengidentifikasi prosedur Kesehatan dan Keselamatan Kerja (K3); mengidentifikasi Alat Pelindung Diri (APD); menunjukkan sikap disiplin untuk pencegahan penyakit akibat kerja sesuai simbol-simbol K3; dan mengidentifikasi alat serta bahan yang berbahaya sehingga diharapkan peserta didik lebih berhati- hati dalam bekerja.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-D-1.2,SMP,D,Pendidikan Khusus Keterampilan Seni Membatik,Pelayanan Prima kepada Pelanggan,"Memilih bahasa yang baik, bersikap santun, ramah pada pelanggan sopan se; mengkomunikasikan proses dan hasil kain batik dengan sopan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-D-1.3,SMP,D,Pendidikan Khusus Keterampilan Seni Membatik,Alat dan Bahan,"Mengidentifikasi peralatan dan bahan dalam membuat batik; memahami jenis, fungsi peralatan dan bahan yang digunakan; menentukan ukuran kain kecil yang akan digunakan saat membatik; dan menguraikan bahan pewarna bubuk sebelum dicairkan untuk dipakai saat mewarnai kain.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-D-1.4,SMP,D,Pendidikan Khusus Keterampilan Seni Membatik,Proses Membatik yang akan digunakan,"Mengukur kain kecil dalam proses membatik; memahami jenis-jenis pola desain motif batik unsur geometris dan nongeometris sesuai lingkungan daerah sekitar; memahami teknik batik tulis, cap, ciprat, dan kombinasi; menemukenali gambar desain motif batik unsur geometris dan nongeometris sesuai lingkungan daerah sekitar; menentukan pola gambar desain motif batik; mengenal prosedur penggunaan canting atau kuas; menentukan nama-nama warna dasar primer; dan memahami pewarna alam; mengenal cara merebus kain (nglorod) serta memahami prosedur menjemur kain hingga kering.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-D-1.5,SMP,D,Pendidikan Khusus Keterampilan Seni Membatik,Penyelesaian Akhir Hasil Kain Batik,Memahami prosedur menyetrika hasil kain batik; memahami teknik melipat hasil kain batik hingga rapi; memahami cara memasukkan hasil kain batik ke dalam kemasan; melakukan kegiatan penempelan label nama produk dan identitas instansi pembuat kain batik; dan menuliskan serta menempelkan label harga kain batik.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-D-1.6,SMP,D,Pendidikan Khusus Keterampilan Seni Membatik,Pelaporan Membatik,"Menuliskan laporan terkait pelaksanaan Keselamatan dan Kesehatan Kerja (K3), dan pelayanan prima kepada pelanggan, penyiapan alat, bahan membatik, pelaksanaan proses membatik, serta penyelesaian akhir hasil kain batik.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-E-2.1,SMA,E,Pendidikan Khusus Keterampilan Seni Membatik,Prosedur Keselamatan dan Kesehatan Kerja (K3),Menerapkan prosedur Kesehatan dan Keselamatan Kerja (K3); memahami manfaat Alat Pelindung Diri (APD) saat membuat batik tulis; menampilkan sikap yang baik untuk pencegahan penyakit akibat kerja sesuai simbol-simbol K3; dan menunjukkan alat serta bahan yang berbahaya sehingga diharapkan peserta didik lebih berhati- hati dalam bekerja.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-E-2.2,SMA,E,Pendidikan Khusus Keterampilan Seni Membatik,Pelayanan Prima kepada Pelanggan,"Menunjukkan cara berkomunikasi dengan bahasa yang baik, bersikap sopan, santun, dan ramah pada pelanggan dalam rangkaian kegiatan membatik; dan menginterpretasikan hasil kain batik tulis dengan sopan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-E-2.3,SMA,E,Pendidikan Khusus Keterampilan Seni Membatik,Alat dan Bahan,"Mengkomunikasikan alat dan bahan membuat batik tulis; mengklasifikasikan, mengidentifikasi jenis dan fungsi peralatan serta bahan yang dibutuhkan; menunjukkan ukuran kain besar yang akan digunakan saat membatik tulis; menunjukkan ukuran bahan pewarna bubuk sebelum dicairkan untuk dipakai saat mewarnai kain; dan mengorganisir penempatan alat dan bahan ke tempat semula.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-E-2.4,SMA,E,Pendidikan Khusus Keterampilan Seni Membatik,Proses Membatik,Menunjukkan cara mengukur dan menggunting kain ukuran besar yang dibutuhkan untuk membatik kain; memahami jenis pola desain motif batik tulis unsur geometris dan nongeometris; memahami teknik batik tulis; membedakan gambar desain motif batik tulis unsur geometris dan nongeometris; menunjukkan cara mengoleskan atau menorehkan lilin malam pada kain sesuai desain motif batik tulis; menunjukkan prosedur mewarnai kain dengan teknik colet/usap/celup sesuai karakteristik murid; memahami nama-nama warna dasar primer dan warna campuran tersier; menguraikan sumber pewarna alam; menunjukkan prosedur melepaskan lilin malam pada kain dengan cara direbus (nglorod); dan menunjukkan cara menjemur kain sampai kering.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-E-2.5,SMA,E,Pendidikan Khusus Keterampilan Seni Membatik,Penyelesaian Akhir Hasil Kain Batik,"Menampilkan prosedur menyetrika, prosedur melipat hasil kain batik tulis, memasukkan hasil kain batik tulis ke dalam kemasan; menunjukkan prosedur menempel label nama produk; identitas instansi pembuat kain batik tulis; label harga jual hasil kain batik tulis yang telah dituliskan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-E-2.6,SMA,E,Pendidikan Khusus Keterampilan Seni Membatik,Pelaporan Membatik,"Melakukan pelaporan kegiatan penerapan Keselamatan dan Kesehatan Kerja (K3), pelayanan prima kepada pelanggan, persiapan alat dan bahan membatik tulis, proses membatik tulis, dan penyelesaian akhir hasil kain batik tulis.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-F-3.1,SMA,F,Pendidikan Khusus Keterampilan Seni Membatik,Prosedur Keselamatan dan Kesehatan Kerja (K3),Melakukan prosedur Kesehatan dan Keselamatan Kerja (K3) dalam membuat batik cap dan kombinasi; menggunakan Alat Pelindung Diri (APD) saat membuat batik cap dan kombinasi; melakukan sikap yang baik untuk pencegahan penyakit akibat kerja sesuai simbol-simbol K3; memahami alat dan bahan yang berbahaya sehingga murid diharapkan lebih berhati-hati dalam bekerja membuat batik cap dan kombinasi.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-F-3.2,SMA,F,Pendidikan Khusus Keterampilan Seni Membatik,Pelayanan Prima kepada Pelanggan,"Menunjukkan sikap sopan, santun, dan ramah kepada pelanggan; melakukan komunikasi dengan baik; dan melakukan pekerjaan secara kolaboratif/ tim.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-F-3.3,SMA,F,Pendidikan Khusus Keterampilan Seni Membatik,Alat dan Bahan,Menggunakan peralatan serta bahan membatik cap dan kombinasi; mendemonstrasikan gambar pola desain motif batik tulis unsur geometris dan nongeometris untuk pembuatan batik cap dan kombinasi; menggunakan bahan pewarna alam/sintetis/tekstil; melakukan cara membersihkan peralatan setelah digunakan; menyesuaikan takaran bahan pewarna bubuk sesuai ukuran kain besar; dan mengorganisir peralatan dan bahan yang telah digunakan ke tempat semula.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-F-3.4,SMA,F,Pendidikan Khusus Keterampilan Seni Membatik,Proses Membatik,Mengukur dan menghitung kain ukuran besar; melakukan aktivitas pemotongan kain ukuran besar; melakukan kegiatan menjiplak gambar desain motif batik cap dan kombinasi dari kertas ke kain (ngeblat); melakukan prosedur pengolesan lilin malam pada teknik batik cap dan kombinasi; menerapkan teknik colet mewarnai kain batik cap dan kombinasi; melakukan kegiatan nglorod; dan melakukan prosedur kegiatan menjemur kain batik cap serta kombinasi.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-F-3.5,SMA,F,Pendidikan Khusus Keterampilan Seni Membatik,Penyelesaian Akhir Hasil Kain Batik,Melakukan prosedur menyetrika hasil kain batik cap dan kombinasi; melakukan kegiatan melipat hasil kain batik cap dan kombinasi; memasukkan hasil kain batik cap dan kombinasi ke dalam kemasan; melakukan kegiatan menempel label nama produk dan identitas instansi pembuat kain batik cap dan kombinasi; menghitung harga jual hasil kain batik cap dan kombinasi; dan melakukan kegiatan menempelkan harga yang telah dituliskan,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-SENI-MEMBATIK-F-3.6,SMA,F,Pendidikan Khusus Keterampilan Seni Membatik,Pelaporan Membatik,"Melakukan pelaporan dan melengkapinya dengan gambar kegiatan penerapan Keselamatan dan Kesehatan Kerja (K3), pelayanan prima kepada pelanggan, persiapan alat dan bahan membatik, proses membatik cap dan kombinasi, serta penyelesaian akhir hasil kain batik cap dan kombinasi.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-TATA-GERHA-D-1.1,SMP,D,Pendidikan Khusus Keterampilan Tata Gerha,Keselamatan dan Kesehatan Kerja (K3),Mengenali prosedur keselamatan dan kesehatan jenis peralatan kebersihan; dan mempraktikkan tata cara penggunaan APD dalam penggunaan alat kerja pada pengoperasian berbagai kebersihan manual.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-TATA-GERHA-D-1.2,SMP,D,Pendidikan Khusus Keterampilan Tata Gerha,Persiapan alat dan bahan,"Mengenali alat dan bahan yang akan digunakan dalam pekerjaan pembersihan, alat kebersihan manual; dan mengenali alat manual dan bahan yang akan digunakan dalam pekerjaan penatu (laundry).",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-TATA-GERHA-D-1.3,SMP,D,Pendidikan Khusus Keterampilan Tata Gerha,Proses Pekerjaan,Mengidentifikasi proses pengoperasian peralatan kebersihan manual untuk pekerjaan pembersihan; dan mengenali proses pengoperasian peralatan manual untuk jenis pekerjaan penatu (laundry).,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-TATA-GERHA-D-1.4,SMP,D,Pendidikan Khusus Keterampilan Tata Gerha,,Mengenali prosedur penyusunan sesuai dengan bidang pekerjaan melaksanakan pelaporan secara sederhana. Pelaporan pelaporan secara sederhana dengan cara yang sudah disediakan;,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-TATA-GERHA-D-1.5,SMP,D,Pendidikan Khusus Keterampilan Tata Gerha,Pelayanan prima kepada pelanggan,"Menunjukkan sikap sopan, dan mampu berkomunikasi sederhana kepada pelanggan; dan menunjukkan kesadaran untuk membantu pelanggan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PENDIDIKAN-KHUSUS-KETERAMPILAN-TATA-GERHA-E-2.1,SMA,E,Pendidikan Khusus Keterampilan Tata Gerha,Keselamatan dan Kesehatan Kerja (K3),Mengidentifikasi simbol-simbol K3; menerapkan prosedur kesehatan dan keselamatan di tempat kerja pada pengoperasian berbagai jenis peralatan kebersihan; dan menggunakan APD.,AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
